Order_ID,Order_Date,City,Product_Category,Sales_Channel,Weather,Discount_Pct,Delivery_Time_Min,Order_Value,Customer_Rating,Issue_Type,Repeat_Customer
ORD101925,2025-08-29 15:00:00, ,South Indian,Phone,Cloudy,20,61,459.75,1.3,Wrong Item,No
ORD101926,2025-08-29 18:00:00,Bengaluru,Dessert,Web,Cloudy,30,64,316.68,4.0,Late Delivery,No
ORD101927,2025-08-29 21:00:00,Bengaluru,Burger,Phone,Cloudy,10,40,361.34,2.6,Wrong Item,Yes
ORD101928,2025-08-30 00:00:00,Mumbai,South Indian,Web,Cloudy,25,-1,,2.9,None,Yes
ORD101929,2025-08-30 03:00:00,Bengaluru,Pizza,Phone,Cloudy,5,65,495.5,N/A,None,No
ORD101930,2025-08-30 06:00:00,Pune,Chinese,Web,Cloudy,5,54,556.82,2.4,None,No
ORD101931,2025-08-30 09:00:00,Pune,Chinese,Phone,Sunny,20,82,373.25,3.6,Wrong Item,No
ORD101932,2025-08-30 12:00:00,Pune,Biryani,Web,Cloudy,20,50,321.82,2.6,None,No
ORD101933,2025-08-30 15:00:00,Mumbai,Biryani,Phone,Rainy,20,65,474.7,4.6,Missing Item,Yes
ORD101934,2025-08-30 18:00:00,Mumbai,Dessert,Web,Rainy,10,15,152.68,4.4,None,Yes
ORD101935,2025-08-30 21:00:00,Bengaluru,Dessert,App,Rainy,5,47,456.18,2.0,None,No
ORD101936,2025-08-31 00:00:00,Hyderabad,Chinese,Phone,Cloudy,15,21,731.12,3.8,None,No
ORD101937,2025-08-31 03:00:00,Hyderabad,Pizza,Web,Rainy,10,66,323.29,1.3,None,Yes
ORD101938,2025-08-31 06:00:00,Mumbai,Burger,Phone,Sunny,0,25,418.17,4.9,Packaging,Yes
ORD101939,2025-08-31 09:00:00,Bengaluru,Burger,Phone,Cloudy,25,41,634.42,2.4,None,Yes
ORD101940,2025-08-31 12:00:00,Hyderabad,Dessert,Web,Rainy,20,28,585.84,4.3,None,Yes
ORD101941,2025-08-31 15:00:00,Bengaluru,Pizza,Phone,Sunny,5,60,461.13,2.3,None,Yes
ORD101942,2025-08-31 18:00:00,Bengaluru,Dessert,Web,Sunny,25,24,439.46,3.5,None,No
ORD101943,2025-08-31 21:00:00,Bengaluru,Burger,App,Rainy,30,38,227.6,N/A,None,No
ORD101944,2025-09-01 00:00:00,Delhi,Dessert,Phone,Sunny,10,75,538.41,4.5,None,No
ORD101945,2025-09-01 03:00:00,Pune,South Indian,App,Rainy,0,32,208.19,1.6,None,No
ORD101946,2025-09-01 06:00:00,Bengaluru,Dessert,Phone,Sunny,30,23,78.27,3.2,None,Yes
ORD101947,2025-09-01 09:00:00,Delhi,Chinese,Phone,Cloudy,10,31,631.46,2.4,None,No
ORD101948,2025-09-01 12:00:00,Mumbai,Dessert,Phone,Cloudy,10,72,519.66,2.7,None,Yes
ORD101949,2025-09-01 15:00:00,Hyderabad,Chinese,Web,Cloudy,15,27,608.35,2.3,None,No
ORD101950,2025-09-01 18:00:00,Pune,Pizza,App,Cloudy,25,64,317.43,2.3,Wrong Item,No
ORD101951,2025-09-01 21:00:00,Hyderabad,Burger,Phone,Cloudy,15,20,533.95,3.2,Packaging,Yes
ORD101952,2025-09-02 00:00:00,Pune,Biryani,Web,Rainy,10,65,370.97,1.8,Wrong Item,Yes
ORD101953,2025-09-02 03:00:00, ,Biryani,Phone,Cloudy,0,50,391.1,3.1,Missing Item,Yes
ORD101954,2025-09-02 06:00:00,Pune,Burger,Web,Cloudy,5,85,625.28,2.1,None,Yes
ORD101955,2025-09-02 09:00:00,Hyderabad,Biryani,Phone,Cloudy,5,39,423.04,2.2,None,Yes
ORD101956,2025-09-02 12:00:00,Hyderabad,Dessert,App,Cloudy,30,25,324.65,4.0,None,No
ORD101957,2025-09-02 15:00:00,Hyderabad,Pizza,App,Sunny,25,58,204.21,1.1,None,No
ORD101958,2025-09-02 18:00:00,Hyderabad,Pizza,Phone,Cloudy,20,28,514.92,2.5,None,Yes
ORD101959,2025-09-02 21:00:00,Mumbai,Burger,Web,Cloudy,20,43,640.71,2.6,Wrong Item,Yes
ORD101960,2025-09-03 00:00:00,Bengaluru,Biryani,Phone,Rainy,5,88,309.04,2.9,None,No
ORD101961,2025-09-03 03:00:00,Chennai,Dessert,Web,Sunny,10,64,574.02,3.7,None,Yes
ORD101962,2025-09-03 06:00:00,Delhi,Pizza,Phone,Rainy,10,19,280.3,2.5,None,Yes
ORD101963,2025-09-03 09:00:00,Chennai,Pizza,Web,Cloudy,15,86,584.87,1.9,None,No
ORD101964,2025-09-03 12:00:00,Chennai,South Indian,App,Rainy,25,83,455.92,4.5,None,Yes
ORD101965,2025-09-03 15:00:00,Pune,South Indian,Phone,Rainy,15,71,498.21,4.9,Late Delivery,Yes
ORD101966,2025-09-03 18:00:00, ,Pizza,App,Cloudy,20,40,324.47,1.1,None,Yes
ORD101967,2025-09-03 21:00:00,Pune,Burger,App,Sunny,5,20,514.36,3.2,Packaging,Yes
ORD101968,2025-09-04 00:00:00,Bengaluru,Chinese,Phone,Sunny,30,30,342.42,2.4,Missing Item,Yes
ORD101969,2025-09-04 03:00:00,Bengaluru,Chinese,Phone,Rainy,10,74,375.54,2.1,None,Yes
ORD101970,2025-09-04 06:00:00,Hyderabad,Dessert,Web,Cloudy,5,26,,2.3,None,Yes
ORD101971,2025-09-04 09:00:00,Mumbai,Pizza,Web,Rainy,0,89,311.01,3.6,Late Delivery,No
ORD101972,2025-09-04 12:00:00,Hyderabad,Pizza,App,Rainy,5,17,355.41,1.8,None,No
ORD101973,2025-09-04 15:00:00,Mumbai,Pizza,Web,Rainy,0,77,506.31,4.7,None,No
ORD101974,2025-09-04 18:00:00,Pune,Burger,Web,Cloudy,15,78,557.22,2.9,Packaging,Yes
ORD101975,2025-09-04 21:00:00,Mumbai,South Indian,Phone,Cloudy,15,-1,340.57,2.3,None,Yes
ORD101976,2025-09-05 00:00:00,Pune,Pizza,Web,Sunny,20,20,420.4,4.1,None,Yes
ORD101977,2025-09-05 03:00:00,Chennai,Pizza,App,Cloudy,5,33,753.55,1.1,None,No
ORD101978,2025-09-05 06:00:00,Chennai,Biryani,Web,Rainy,5,32,473.6,2.7,None,Yes
ORD101979,2025-09-05 09:00:00,Mumbai,Burger,App,Rainy,0,57,353.36,2.4,None,Yes
ORD101980,2025-09-05 12:00:00,Mumbai,Dessert,Phone,Sunny,15,87,147.66,2.4,None,Yes
ORD101981,2025-09-05 15:00:00,Pune,Pizza,App,Cloudy,0,17,296.29,N/A,None,No
ORD101982,2025-09-05 18:00:00,Hyderabad,Biryani,Web,Rainy,15,86,289.28,1.1,None,No
ORD101983,2025-09-05 21:00:00,Pune,Chinese,Phone,Sunny,0,52,806.02,1.6,Missing Item,Yes
ORD101984,2025-09-06 00:00:00,Hyderabad,Dessert,Web,Sunny,15,82,297.28,1.6,Wrong Item,No
ORD101985,2025-09-06 03:00:00,Chennai,Pizza,Phone,Rainy,0,58,459.19,5.0,None,Yes
ORD101986,2025-09-06 06:00:00,Bengaluru,Pizza,Phone,Rainy,30,77,516.74,1.1,None,Yes
ORD101987,2025-09-06 09:00:00,Mumbai,Biryani,Web,Cloudy,15,56,649.17,1.7,None,Yes
ORD101988,2025-09-06 12:00:00,Hyderabad,Burger,Web,Sunny,25,78,451.44,4.9,None,Yes
ORD101989,2025-09-06 15:00:00,Pune,Pizza,Phone,Rainy,0,68,358.14,3.5,Wrong Item,Yes
ORD101990,2025-09-06 18:00:00,Chennai,Chinese,Phone,Sunny,5,85,346.22,2.8,None,No
ORD101991,2025-09-06 21:00:00,Hyderabad,Pizza,Web,Cloudy,20,51,514.15,1.3,None,No
ORD101992,2025-09-07 00:00:00,Pune,Chinese,App,Rainy,25,18,326.82,3.7,None,Yes
ORD101993,2025-09-07 03:00:00,Mumbai,Dessert,Web,Cloudy,25,16,251.25,1.6,Wrong Item,Yes
ORD101994,2025-09-07 06:00:00,Mumbai,Dessert,Phone,Sunny,0,58,358.11,3.7,Packaging,Yes
ORD101995,2025-09-07 09:00:00,Delhi,South Indian,Web,Cloudy,20,81,211.59,4.9,None,Yes
ORD101996,2025-09-07 12:00:00,Bengaluru,South Indian,App,Cloudy,5,82,783.11,3.1,None,No
ORD101997,2025-09-07 15:00:00,Delhi,Chinese,Web,Sunny,25,88,557.38,1.9,None,Yes
ORD101998,2025-09-07 18:00:00,Chennai,Burger,Phone,Cloudy,5,76,,3.5,None,No
ORD101999,2025-09-07 21:00:00,Hyderabad,Pizza,Web,Sunny,15,15,537.38,3.1,None,Yes
ORD102000,2025-09-08 00:00:00,Chennai,Pizza,Phone,Rainy,30,31,724.43,3.1,Packaging,Yes
ORD102001,2025-09-08 03:00:00,Pune,South Indian,Phone,Sunny,20,30,516.14,2.9,None,Yes
ORD102002,2025-09-08 06:00:00,Mumbai,Chinese,Web,Sunny,30,23,580.71,3.7,Wrong Item,No
ORD102003,2025-09-08 09:00:00,Delhi,Pizza,Phone,Rainy,10,67,65.93,3.3,Missing Item,No
ORD102004,2025-09-08 12:00:00,Delhi,Pizza,Phone,Sunny,15,87,285.42,4.9,None,Yes
ORD102005,2025-09-08 15:00:00,Delhi,Burger,App,Rainy,20,73,456.65,4.3,None,No
ORD102006,2025-09-08 18:00:00,Chennai,Biryani,App,Rainy,0,23,461.01,2.1,Packaging,No
ORD102007,2025-09-08 21:00:00,Mumbai,South Indian,App,Sunny,30,26,436.25,3.9,None,Yes
ORD102008,2025-09-09 00:00:00,Hyderabad,South Indian,App,Cloudy,0,55,531.54,1.9,None,Yes
ORD102009,2025-09-09 03:00:00,Pune,Biryani,Phone,Cloudy,5,29,538.96,4.1,None,Yes
ORD102010,2025-09-09 06:00:00,Hyderabad,Pizza,Web,Rainy,25,80,605.72,1.6,None,Yes
ORD102011,2025-09-09 09:00:00,Chennai,Burger,Phone,Cloudy,30,89,570.42,2.9,None,No
ORD102012,2025-09-09 12:00:00,Pune,Burger,Phone,Cloudy,10,25,666.74,4.2,None,Yes
ORD102013,2025-09-09 15:00:00,Delhi,South Indian,Phone,Sunny,0,22,668.2,2.1,None,Yes
ORD102014,2025-09-09 18:00:00,Bengaluru,Burger,Web,Rainy,20,69,481.44,4.3,None,Yes
ORD102015,2025-09-09 21:00:00,Chennai,Dessert,App,Rainy,30,20,824.7,3.6,None,Yes
ORD102016,2025-09-10 00:00:00,Chennai,Biryani,Phone,Sunny,30,67,694.68,2.6,None,Yes
ORD102017,2025-09-10 03:00:00,Mumbai,Pizza,Phone,Cloudy,25,34,304.75,2.7,None,No
ORD102018,2025-09-10 06:00:00,Hyderabad,Dessert,App,Rainy,25,53,520.67,4.7,None,Yes
ORD102019,2025-09-10 09:00:00,Chennai,Biryani,Phone,Cloudy,20,86,,1.9,None,Yes
ORD102020,2025-09-10 12:00:00,Chennai,Chinese,Web,Rainy,25,48,148.64,3.8,Late Delivery,Yes
ORD102021,2025-09-10 15:00:00,Delhi,South Indian,Phone,Rainy,0,71,360.09,3.8,Late Delivery,No
ORD102022,2025-09-10 18:00:00,Delhi,Burger,Phone,Rainy,20,33,292.42,4.7,Late Delivery,Yes
ORD102023,2025-09-10 21:00:00,Pune,Chinese,App,Rainy,20,85,361.2,3.9,Packaging,Yes
ORD102024,2025-09-11 00:00:00,Bengaluru,Burger,Phone,Cloudy,5,45,,N/A,None,Yes
ORD102025,2025-09-11 03:00:00,Mumbai,Dessert,Phone,Cloudy,10,54,670.55,4.6,None,Yes
ORD102026,2025-09-11 06:00:00,Bengaluru,Pizza,Web,Cloudy,30,28,660.92,4.3,None,Yes
ORD102027,2025-09-11 09:00:00,Pune,Pizza,App,Cloudy,5,51,524.37,3.9,Packaging,No
ORD102028,2025-09-11 12:00:00,Delhi,Pizza,App,Sunny,10,58,254.32,1.1,Late Delivery,No
ORD102029,2025-09-11 15:00:00, ,Burger,Web,Rainy,20,23,349.67,2.5,None,Yes
ORD102030,2025-09-11 18:00:00,Delhi,Chinese,Phone,Rainy,30,72,564.69,3.5,None,Yes
ORD102031,2025-09-11 21:00:00,Mumbai,Pizza,App,Rainy,25,34,301.3,3.1,None,No
ORD102032,2025-09-12 00:00:00,Delhi,Chinese,App,Sunny,10,64,221.95,2.3,None,Yes
ORD102033,2025-09-12 03:00:00,Mumbai,Burger,Phone,Cloudy,20,34,538.62,1.6,None,Yes
ORD102034,2025-09-12 06:00:00,Mumbai,Dessert,Phone,Rainy,20,50,441.29,3.2,Packaging,Yes
ORD102035,2025-09-12 09:00:00,Mumbai,Chinese,App,Cloudy,5,41,412.03,2.1,None,No
ORD102036,2025-09-12 12:00:00,Pune,Dessert,Phone,Cloudy,5,86,649.76,1.9,Packaging,No
ORD102037,2025-09-12 15:00:00,Mumbai,Burger,App,Sunny,25,46,645.99,2.6,None,Yes
ORD102038,2025-09-12 18:00:00,Mumbai,Burger,Phone,Sunny,15,15,770.6,4.1,None,Yes
ORD102039,2025-09-12 21:00:00,Hyderabad,South Indian,Phone,Cloudy,0,31,332.75,3.0,Packaging,No
ORD102040,2025-09-13 00:00:00,Bengaluru,Burger,Web,Rainy,15,23,527.35,1.9,None,Yes
ORD102041,2025-09-13 03:00:00,Chennai,Burger,Phone,Rainy,15,59,453.42,1.5,None,No
ORD102042,2025-09-13 06:00:00,Bengaluru,Biryani,Web,Sunny,30,80,510.9,3.0,Late Delivery,Yes
ORD102043,2025-09-13 09:00:00,Mumbai,Pizza,Phone,Sunny,30,46,245.81,4.2,Packaging,No
ORD102044,2025-09-13 12:00:00,Hyderabad,South Indian,App,Sunny,25,59,197.55,3.6,None,No
ORD102045,2025-09-13 15:00:00,Delhi,South Indian,App,Sunny,30,23,442.76,N/A,None,Yes
ORD102046,2025-09-13 18:00:00,Hyderabad,South Indian,Phone,Sunny,10,44,298.35,2.7,None,Yes
ORD102047,2025-09-13 21:00:00,Mumbai,Biryani,Phone,Sunny,25,52,618.88,4.4,Packaging,Yes
ORD102048,2025-09-14 00:00:00,Hyderabad,Dessert,App,Sunny,25,74,179.88,1.7,Missing Item,Yes
ORD102049,2025-09-14 03:00:00,Hyderabad,Burger,Phone,Rainy,20,15,194.72,3.1,None,No
ORD102050,2025-09-14 06:00:00,Mumbai,Pizza,Web,Sunny,20,19,375.0,2.4,None,Yes
ORD102051,2025-09-14 09:00:00,Pune,Chinese,Web,Sunny,20,77,173.15,1.5,Packaging,No
ORD102052,2025-09-14 12:00:00,Hyderabad,Dessert,Web,Rainy,0,50,751.68,1.2,None,Yes
ORD102053,2025-09-14 15:00:00,Chennai,Burger,Web,Rainy,10,79,417.07,3.2,None,No
ORD102054,2025-09-14 18:00:00,Chennai,Biryani,Web,Cloudy,10,87,341.5,1.1,None,Yes
ORD102055,2025-09-14 21:00:00,Hyderabad,Burger,Phone,Sunny,20,38,534.23,1.4,None,No
ORD102056,2025-09-15 00:00:00,Pune,Burger,Phone,Sunny,15,18,609.09,2.4,None,Yes
ORD102057,2025-09-15 03:00:00,Delhi,Biryani,Web,Sunny,0,82,487.25,1.2,None,Yes
ORD102058,2025-09-15 06:00:00,Mumbai,South Indian,Phone,Sunny,15,39,,2.6,None,Yes
ORD102059,2025-09-15 09:00:00,Chennai,South Indian,Phone,Cloudy,5,88,272.97,N/A,Packaging,Yes
ORD102060,2025-09-15 12:00:00,Delhi,Pizza,Web,Rainy,10,21,563.56,2.4,None,Yes
ORD102061,2025-09-15 15:00:00,Hyderabad,Pizza,Phone,Rainy,10,27,705.01,4.2,None,Yes
ORD102062,2025-09-15 18:00:00,Delhi,South Indian,Phone,Sunny,15,82,410.45,3.5,Wrong Item,No
ORD102063,2025-09-15 21:00:00, ,Dessert,Phone,Sunny,0,57,297.22,2.8,Late Delivery,Yes
ORD102064,2025-09-16 00:00:00,Chennai,Chinese,Web,Sunny,10,71,482.67,1.4,None,No
ORD102065,2025-09-16 03:00:00,Hyderabad,Burger,Phone,Cloudy,15,50,450.48,3.5,None,Yes
ORD102066,2025-09-16 06:00:00,Mumbai,Chinese,App,Cloudy,25,28,231.06,1.7,None,Yes
ORD102067,2025-09-16 09:00:00,Pune,Burger,App,Rainy,25,86,359.52,1.3,None,No
ORD102068,2025-09-16 12:00:00,Hyderabad,South Indian,Web,Sunny,30,41,771.93,3.7,None,No
ORD102069,2025-09-16 15:00:00,Mumbai,Pizza,App,Sunny,0,51,207.44,4.6,None,Yes
ORD102070,2025-09-16 18:00:00,Pune,Dessert,Web,Sunny,15,85,325.69,2.8,None,No
ORD102071,2025-09-16 21:00:00,Pune,Pizza,App,Sunny,30,39,279.23,1.2,Wrong Item,Yes
ORD102072,2025-09-17 00:00:00,Hyderabad,Chinese,App,Cloudy,25,81,295.15,N/A,None,No
ORD102073,2025-09-17 03:00:00,Delhi,Pizza,App,Rainy,0,18,369.81,1.3,None,Yes
ORD102074,2025-09-17 06:00:00,Delhi,South Indian,Web,Rainy,30,88,,4.5,None,Yes
ORD102075,2025-09-17 09:00:00,Pune,Dessert,Web,Cloudy,20,30,685.54,2.6,None,Yes
ORD102076,2025-09-17 12:00:00,Delhi,Chinese,Phone,Sunny,0,33,486.6,2.5,None,Yes
ORD102077,2025-09-17 15:00:00,Bengaluru,Dessert,Web,Rainy,5,43,326.81,3.2,Late Delivery,Yes
ORD102078,2025-09-17 18:00:00,Pune,Burger,App,Rainy,20,65,727.18,4.8,Late Delivery,Yes
ORD102079,2025-09-17 21:00:00,Pune,Pizza,App,Cloudy,30,32,77.66,4.6,Late Delivery,No
ORD102080,2025-09-18 00:00:00,Mumbai,Dessert,Web,Sunny,15,72,571.23,2.9,None,Yes
ORD102081,2025-09-18 03:00:00,Delhi,Biryani,Web,Rainy,20,58,265.18,3.8,None,Yes
ORD102082,2025-09-18 06:00:00,Pune,Pizza,Web,Sunny,20,30,440.83,3.3,None,Yes
ORD102083,2025-09-18 09:00:00,Bengaluru,Burger,Phone,Rainy,30,79,551.36,3.8,None,No
ORD102084,2025-09-18 12:00:00,Mumbai,Dessert,App,Cloudy,15,16,161.03,4.3,Late Delivery,No
ORD102085,2025-09-18 15:00:00,Hyderabad,Chinese,Phone,Sunny,15,70,,1.1,Packaging,Yes
ORD102086,2025-09-18 18:00:00,Pune,Burger,Phone,Cloudy,25,42,489.33,N/A,Late Delivery,Yes
ORD102087,2025-09-18 21:00:00,Bengaluru,Biryani,App,Rainy,5,79,713.22,4.8,Wrong Item,Yes
ORD102088,2025-09-19 00:00:00,Chennai,Dessert,App,Cloudy,15,19,938.73,4.8,Missing Item,No
ORD102089,2025-09-19 03:00:00,Bengaluru,South Indian,Web,Cloudy,10,36,170.47,1.0,None,No
ORD102090,2025-09-19 06:00:00,Bengaluru,Pizza,Web,Cloudy,10,27,705.09,1.8,Missing Item,Yes
ORD102091,2025-09-19 09:00:00,Mumbai,Chinese,Phone,Rainy,5,79,443.18,5.0,None,No
ORD102092,2025-09-19 12:00:00,Hyderabad,South Indian,Web,Sunny,0,30,304.46,3.0,Wrong Item,Yes
ORD102093,2025-09-19 15:00:00,Chennai,Dessert,Web,Cloudy,30,78,516.43,3.3,None,Yes
ORD102094,2025-09-19 18:00:00,Delhi,Dessert,App,Sunny,0,46,215.59,1.7,None,No
ORD102095,2025-09-19 21:00:00,Delhi,Burger,App,Rainy,10,65,226.33,4.6,Late Delivery,No
ORD102096,2025-09-20 00:00:00,Bengaluru,Dessert,Web,Sunny,15,72,137.67,1.9,None,No
ORD102097,2025-09-20 03:00:00,Mumbai,Chinese,App,Cloudy,5,60,548.3,1.8,Packaging,Yes
ORD102098,2025-09-20 06:00:00,Mumbai,South Indian,Web,Cloudy,0,66,508.86,1.9,None,Yes
ORD102099,2025-09-20 09:00:00,Delhi,Chinese,App,Cloudy,0,77,303.41,4.7,None,No
ORD102100,2025-09-20 12:00:00,Chennai,Biryani,App,Cloudy,30,74,724.25,3.8,None,No
ORD102101,2025-09-20 15:00:00,Hyderabad,Biryani,App,Cloudy,20,79,330.67,4.1,None,Yes
ORD102102,2025-09-20 18:00:00,Chennai,Pizza,App,Cloudy,10,69,680.94,2.5,None,Yes
ORD102103,2025-09-20 21:00:00,Pune,Pizza,Web,Rainy,15,71,471.97,4.6,None,No
ORD102104,2025-09-21 00:00:00,Pune,Biryani,Phone,Rainy,5,85,328.25,4.2,None,No
ORD102105,2025-09-21 03:00:00,Hyderabad,Dessert,App,Rainy,0,87,429.3,4.0,None,No
ORD102106,2025-09-21 06:00:00,Delhi,Chinese,Web,Sunny,30,40,224.33,4.9,None,No
ORD102107,2025-09-21 09:00:00,Hyderabad,Biryani,Web,Sunny,20,26,489.01,2.5,None,Yes
ORD102108,2025-09-21 12:00:00,Mumbai,Pizza,App,Rainy,10,-1,455.5,3.4,Missing Item,No
ORD102109,2025-09-21 15:00:00,Pune,Biryani,Phone,Sunny,10,60,544.94,4.6,None,No
ORD102110,2025-09-21 18:00:00,Bengaluru,Dessert,App,Sunny,30,61,608.25,4.2,None,Yes
ORD102111,2025-09-21 21:00:00,Bengaluru,Biryani,Web,Cloudy,5,52,470.81,3.3,None,No
ORD102112,2025-09-22 00:00:00,Delhi,Chinese,Phone,Cloudy,0,35,184.26,1.3,None,No
ORD102113,2025-09-22 03:00:00,Mumbai,South Indian,Web,Sunny,5,28,617.83,3.6,None,Yes
ORD102114,2025-09-22 06:00:00,Chennai,Dessert,App,Sunny,30,16,452.64,3.1,None,No
ORD102115,2025-09-22 09:00:00,Mumbai,Pizza,Phone,Rainy,30,86,109.07,1.7,None,No
ORD102116,2025-09-22 12:00:00,Bengaluru,Chinese,Web,Sunny,5,84,505.73,4.5,None,Yes
ORD102117,2025-09-22 15:00:00,Bengaluru,Biryani,Web,Cloudy,25,47,519.32,2.4,None,No
ORD102118,2025-09-22 18:00:00,Pune,Biryani,Web,Sunny,20,20,385.47,2.5,Late Delivery,Yes
ORD102119,2025-09-22 21:00:00,Mumbai,South Indian,App,Rainy,10,51,414.39,3.7,None,No
ORD102120,2025-09-23 00:00:00,Mumbai,Pizza,Phone,Cloudy,25,28,342.85,3.0,None,Yes
ORD102121,2025-09-23 03:00:00,Bengaluru,Pizza,App,Cloudy,15,51,524.9,1.4,None,No
ORD102122,2025-09-23 06:00:00,Chennai,Burger,App,Cloudy,10,22,475.2,2.5,None,Yes
ORD102123,2025-09-23 09:00:00,Delhi,Pizza,App,Cloudy,10,27,286.52,1.4,None,Yes
ORD102124,2025-09-23 12:00:00,Delhi,South Indian,Phone,Sunny,20,54,,1.8,None,Yes
ORD102125,2025-09-23 15:00:00,Mumbai,Burger,App,Rainy,15,72,330.16,1.0,None,Yes
ORD102126,2025-09-23 18:00:00,Delhi,Burger,App,Sunny,0,32,-37.17,1.7,None,Yes
ORD102127,2025-09-23 21:00:00,Bengaluru,Biryani,App,Sunny,15,71,365.28,2.3,None,Yes
ORD102128,2025-09-24 00:00:00,Bengaluru,Biryani,App,Cloudy,0,52,635.57,3.2,None,No
ORD102129,2025-09-24 03:00:00,Mumbai,Pizza,Web,Rainy,15,46,412.82,4.7,None,No
ORD102130,2025-09-24 06:00:00,Mumbai,Burger,App,Cloudy,5,80,155.74,3.2,None,No
ORD102131,2025-09-24 09:00:00,Pune,Biryani,Web,Sunny,30,39,264.94,3.8,None,No
ORD102132,2025-09-24 12:00:00,Mumbai,South Indian,App,Sunny,15,72,255.42,2.4,None,No
ORD102133,2025-09-24 15:00:00,Chennai,Biryani,Phone,Cloudy,25,-1,346.45,4.0,Late Delivery,Yes
ORD102134,2025-09-24 18:00:00,Delhi,Dessert,Web,Sunny,25,47,402.89,3.5,Late Delivery,No
ORD102135,2025-09-24 21:00:00,Mumbai,Dessert,Web,Sunny,20,80,538.89,2.8,None,No
ORD102136,2025-09-25 00:00:00,Hyderabad,Biryani,Web,Cloudy,30,44,473.12,1.8,Packaging,Yes
ORD102137,2025-09-25 03:00:00,Pune,Burger,Web,Sunny,30,48,481.75,2.2,None,No
ORD102138,2025-09-25 06:00:00,Hyderabad,Burger,Phone,Rainy,0,83,770.28,3.5,None,Yes
ORD102139,2025-09-25 09:00:00,Bengaluru,Chinese,App,Cloudy,10,62,604.95,2.7,None,No
ORD102140,2025-09-25 12:00:00,Delhi,Dessert,Web,Rainy,20,54,589.1,4.6,None,No
ORD102141,2025-09-25 15:00:00,Mumbai,South Indian,Phone,Sunny,25,65,123.63,1.9,None,No
ORD102142,2025-09-25 18:00:00,Hyderabad,Burger,Web,Sunny,25,27,314.67,1.3,None,Yes
ORD102143,2025-09-25 21:00:00,Delhi,Pizza,App,Cloudy,0,45,unknown,3.4,None,Yes
ORD102144,2025-09-26 00:00:00,Bengaluru,Dessert,Web,Sunny,25,53,311.57,4.5,Packaging,No
ORD102145,2025-09-26 03:00:00,Chennai,South Indian,Phone,Cloudy,25,77,593.08,2.5,None,Yes
ORD102146,2025-09-26 06:00:00,Pune,South Indian,App,Cloudy,0,62,379.29,3.6,Missing Item,Yes
ORD102147,2025-09-26 09:00:00,Delhi,Burger,Phone,Cloudy,25,62,,1.9,None,No
ORD102148,2025-09-26 12:00:00,Delhi,South Indian,App,Cloudy,10,75,574.76,3.2,None,No
ORD102149,2025-09-26 15:00:00,Chennai,Burger,App,Cloudy,5,26,459.08,4.1,None,Yes
ORD102150,2025-09-26 18:00:00,Delhi,Biryani,App,Rainy,20,70,647.29,N/A,None,Yes
ORD102151,2025-09-26 21:00:00,Bengaluru,Dessert,Web,Cloudy,10,32,695.59,1.4,None,Yes
ORD102152,2025-09-27 00:00:00,Bengaluru,Chinese,Phone,Rainy,10,41,531.79,2.4,None,Yes
ORD102153,2025-09-27 03:00:00,Chennai,Biryani,Phone,Sunny,5,42,491.39,3.6,None,Yes
ORD102154,2025-09-27 06:00:00,Pune,Dessert,Phone,Cloudy,30,66,564.01,1.1,None,No
ORD102155,2025-09-27 09:00:00,Mumbai,Burger,App,Sunny,20,30,196.81,3.8,None,No
ORD102156,2025-09-27 12:00:00,Hyderabad,Dessert,Web,Cloudy,10,72,428.84,3.1,None,No
ORD102157,2025-09-27 15:00:00,Mumbai,Burger,App,Rainy,25,23,445.68,2.2,Missing Item,Yes
ORD102158,2025-09-27 18:00:00,Delhi,Biryani,Phone,Rainy,5,40,,4.3,None,No
ORD102159,2025-09-27 21:00:00,Hyderabad,Pizza,Web,Rainy,30,42,307.89,2.2,Packaging,No
ORD102160,2025-09-28 00:00:00,Chennai,Pizza,Web,Sunny,20,50,629.65,5.0,None,No
ORD102161,2025-09-28 03:00:00,Chennai,Dessert,Web,Cloudy,15,23,480.61,4.3,None,Yes
ORD102162,2025-09-28 06:00:00,Pune,Pizza,Phone,Sunny,0,61,496.98,N/A,None,No
ORD102163,2025-09-28 09:00:00,Hyderabad,Burger,Web,Rainy,25,65,706.42,1.2,None,Yes
ORD102164,2025-09-28 12:00:00,Bengaluru,South Indian,Web,Sunny,5,71,414.84,4.6,Missing Item,No
ORD102165,2025-09-28 15:00:00,Hyderabad,Burger,App,Rainy,0,46,,4.2,None,Yes
ORD102166,2025-09-28 18:00:00,Delhi,South Indian,App,Rainy,30,81,695.03,1.9,Packaging,No
ORD102167,2025-09-28 21:00:00,Bengaluru,Biryani,Web,Rainy,30,71,181.67,2.6,Wrong Item,No
ORD102168,2025-09-29 00:00:00,Chennai,Chinese,Web,Cloudy,15,68,459.21,2.1,None,Yes
ORD102169,2025-09-29 03:00:00,Hyderabad,South Indian,App,Cloudy,10,30,317.22,4.9,None,Yes
ORD102170,2025-09-29 06:00:00,Mumbai,Pizza,App,Rainy,10,76,502.68,4.4,None,Yes
ORD102171,2025-09-29 09:00:00,Pune,Burger,App,Sunny,20,70,552.95,4.7,None,Yes
ORD102172,2025-09-29 12:00:00,Mumbai,Biryani,Phone,Sunny,5,37,562.97,4.2,None,Yes
